Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Tag
2026-06-19 17:15:41.237,1781907341237,715.3584,1.4,0,1,0,
2026-06-19 17:15:41.324,1781907341324,715.3584,4.3,0,1,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,2.9,0,1,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,3.9,0,1,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,5.1,0,1,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,4.8,0,1,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,4.7,0,1,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,1.3,0,0,0,
2026-06-19 17:15:41.362,1781907341362,676.4554,3.4,0,1,0,
2026-06-19 17:15:41.363,1781907341363,693.6040,4.7,0,0,0,
2026-06-19 17:15:41.363,1781907341363,693.6040,3.8,0,1,0,
2026-06-19 17:15:41.363,1781907341363,693.6040,4.0,0,0,0,
2026-06-19 17:15:41.374,1781907341374,693.6040,3.4,0,1,0,
2026-06-19 17:15:41.414,1781907341414,693.6040,3.5,0,1,0,
2026-06-19 17:15:41.454,1781907341454,693.6040,4.3,0,1,0,
2026-06-19 17:15:41.494,1781907341494,728.1647,3.8,0,1,0,
2026-06-19 17:15:41.534,1781907341534,728.1647,4.7,0,1,0,
2026-06-19 17:15:41.574,1781907341574,728.1647,4.7,0,1,0,
2026-06-19 17:15:41.614,1781907341614,728.1647,1.1,0,1,0,
2026-06-19 17:15:41.654,1781907341654,728.1647,2.7,0,1,0,
2026-06-19 17:15:41.694,1781907341694,728.1647,4.4,0,1,0,
2026-06-19 17:15:41.734,1781907341734,728.1647,4.6,0,0,0,
2026-06-19 17:15:41.774,1781907341774,679.5260,4.7,0,1,0,
2026-06-19 17:15:41.814,1781907341814,679.5260,4.2,0,0,0,
2026-06-19 17:15:41.854,1781907341854,679.5260,3.5,0,1,0,
2026-06-19 17:15:41.894,1781907341894,679.5260,2.1,0,1,0,
2026-06-19 17:15:41.934,1781907341934,679.5260,1.9,0,1,0,
2026-06-19 17:15:41.974,1781907341974,679.5260,5.3,0,0,0,
2026-06-19 17:15:42.014,1781907342014,707.5502,2.0,0,1,0,
2026-06-19 17:15:42.054,1781907342054,707.5502,5.2,0,0,0,
2026-06-19 17:15:42.094,1781907342094,707.5502,4.9,0,1,0,
2026-06-19 17:15:42.134,1781907342134,707.5502,4.4,0,0,0,
2026-06-19 17:15:42.174,1781907342174,707.5502,4.3,0,1,0,
2026-06-19 17:15:42.214,1781907342214,707.5502,4.4,0,1,0,
2026-06-19 17:15:42.254,1781907342254,707.5502,4.3,0,1,0,
2026-06-19 17:15:42.294,1781907342294,676.2194,4.8,0,1,0,
2026-06-19 17:15:42.334,1781907342334,676.2194,2.2,0,0,0,
2026-06-19 17:15:42.374,1781907342374,676.2194,4.8,0,0,0,
2026-06-19 17:15:42.414,1781907342414,676.2194,4.4,0,0,0,
2026-06-19 17:15:42.454,1781907342454,676.2194,4.1,0,1,0,
2026-06-19 17:15:42.494,1781907342494,676.2194,4.2,0,1,0,
