Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Tag
2026-06-19 17:31:16.430,1781908276430,148.3753,4.6,0,0,0,
2026-06-19 17:31:16.518,1781908276518,148.3753,4.6,0,0,0,
2026-06-19 17:31:16.574,1781908276574,148.3753,4.3,0,0,0,
2026-06-19 17:31:16.626,1781908276626,148.3753,4.7,0,0,0,
2026-06-19 17:31:16.663,1781908276663,148.3753,4.6,0,0,0,
2026-06-19 17:31:16.663,1781908276663,219.0400,4.6,0,0,0,
2026-06-19 17:31:16.663,1781908276663,219.0400,4.6,0,0,0,
2026-06-19 17:31:16.663,1781908276663,219.0400,4.6,0,0,0,
2026-06-19 17:31:16.663,1781908276663,219.0400,4.7,0,0,0,
2026-06-19 17:31:16.664,1781908276664,219.0400,4.7,0,0,0,
2026-06-19 17:31:16.664,1781908276664,219.0400,4.2,0,0,0,
2026-06-19 17:31:16.664,1781908276664,160.7941,4.6,0,0,0,
2026-06-19 17:31:16.664,1781908276664,160.7941,4.1,0,0,0,
2026-06-19 17:31:16.664,1781908276664,160.7941,4.2,0,0,0,
2026-06-19 17:31:16.664,1781908276664,160.7941,4.2,0,0,0,
2026-06-19 17:31:16.664,1781908276664,160.7941,4.6,0,0,0,
2026-06-19 17:31:16.702,1781908276702,160.7941,4.6,0,0,0,
2026-06-19 17:31:16.742,1781908276742,160.7941,4.3,0,0,0,
2026-06-19 17:31:16.782,1781908276782,160.8966,4.6,0,0,0,
2026-06-19 17:31:16.822,1781908276822,160.8966,4.3,0,0,0,
2026-06-19 17:31:16.862,1781908276862,160.8966,4.7,0,0,0,
2026-06-19 17:31:16.902,1781908276902,160.8966,4.3,0,0,0,
2026-06-19 17:31:16.942,1781908276942,160.8966,4.7,0,0,0,
2026-06-19 17:31:16.982,1781908276982,160.8966,4.2,0,0,0,
2026-06-19 17:31:17.022,1781908277022,218.9003,4.6,0,0,0,
2026-06-19 17:31:17.062,1781908277062,218.9003,4.2,0,0,0,
2026-06-19 17:31:17.102,1781908277102,218.9003,4.2,0,0,0,
2026-06-19 17:31:17.142,1781908277142,218.9003,4.2,0,0,0,
