Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3
2026-06-18 17:53:42.650,1781823222650,133.2716,5.1,0,0,0
2026-06-18 17:53:42.690,1781823222690,130.4399,5.0,0,0,0
2026-06-18 17:53:42.730,1781823222730,130.4399,5.1,0,0,0
2026-06-18 17:53:42.770,1781823222770,130.4399,5.1,0,0,0
2026-06-18 17:53:42.810,1781823222810,130.4399,5.1,0,0,0
2026-06-18 17:53:42.850,1781823222850,130.4399,5.1,0,0,0
2026-06-18 17:53:42.890,1781823222890,130.4399,5.1,0,0,0
2026-06-18 17:53:42.930,1781823222930,130.4525,5.0,0,0,0
2026-06-18 17:53:42.970,1781823222970,130.4525,5.0,0,0,0
2026-06-18 17:53:43.010,1781823223010,130.4525,5.2,0,0,0
2026-06-18 17:53:43.050,1781823223050,130.4525,5.1,0,0,0
2026-06-18 17:53:43.090,1781823223090,130.4525,5.1,0,0,0
2026-06-18 17:53:43.130,1781823223130,130.4525,5.0,0,0,0
2026-06-18 17:53:43.170,1781823223170,130.4525,5.1,0,0,0
