Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Tag
2026-06-19 17:19:51.186,1781907591186,460.8240,3.4,0,0,0,
2026-06-19 17:19:51.279,1781907591279,460.8240,3.8,0,0,0,
2026-06-19 17:19:51.319,1781907591319,460.8240,3.9,0,0,0,
2026-06-19 17:19:51.319,1781907591319,460.8240,3.8,0,0,0,
2026-06-19 17:19:51.319,1781907591319,460.8240,3.4,0,0,0,
2026-06-19 17:19:51.320,1781907591320,460.8240,3.9,0,0,0,
2026-06-19 17:19:51.320,1781907591320,481.3944,3.8,0,0,0,
2026-06-19 17:19:51.320,1781907591320,481.3944,4.4,0,0,0,
2026-06-19 17:19:51.320,1781907591320,481.3944,4.0,0,0,0,
2026-06-19 17:19:51.320,1781907591320,481.3944,4.1,0,0,0,
2026-06-19 17:19:51.320,1781907591320,481.3944,4.4,0,0,0,
2026-06-19 17:19:51.320,1781907591320,481.3944,5.6,0,0,0,
2026-06-19 17:19:51.343,1781907591343,481.3944,4.9,0,0,0,
2026-06-19 17:19:51.383,1781907591383,484.3700,8.8,0,0,0,
2026-06-19 17:19:51.423,1781907591423,484.3700,5.8,0,0,0,
2026-06-19 17:19:51.463,1781907591463,484.3700,5.3,0,0,0,
2026-06-19 17:19:51.503,1781907591503,484.3700,4.9,0,0,0,
2026-06-19 17:19:51.543,1781907591543,484.3700,4.4,0,0,0,
2026-06-19 17:19:51.583,1781907591583,484.3700,4.5,0,0,0,
2026-06-19 17:19:51.623,1781907591623,491.2918,4.1,0,0,0,
2026-06-19 17:19:51.663,1781907591663,491.2918,4.1,0,0,0,
2026-06-19 17:19:51.703,1781907591703,491.2918,4.1,0,0,0,
2026-06-19 17:19:51.743,1781907591743,491.2918,4.2,0,0,0,
2026-06-19 17:19:51.783,1781907591783,491.2918,4.5,0,0,0,
2026-06-19 17:19:51.823,1781907591823,491.2918,5.0,0,0,0,
2026-06-19 17:19:51.863,1781907591863,491.2918,5.0,0,0,0,
2026-06-19 17:19:51.903,1781907591903,465.5554,4.9,0,0,0,
2026-06-19 17:19:51.943,1781907591943,465.5554,5.8,0,0,0,
2026-06-19 17:19:51.983,1781907591983,465.5554,7.1,0,0,0,
2026-06-19 17:19:52.023,1781907592023,465.5554,6.7,0,0,0,
2026-06-19 17:19:52.063,1781907592063,465.5554,4.2,0,0,0,
2026-06-19 17:19:52.103,1781907592103,465.5554,4.0,0,0,0,
2026-06-19 17:19:52.143,1781907592143,508.9189,4.3,0,0,0,
2026-06-19 17:19:52.183,1781907592183,508.9189,3.8,0,0,0,
2026-06-19 17:19:52.223,1781907592223,508.9189,4.8,0,0,0,
2026-06-19 17:19:52.263,1781907592263,508.9189,4.6,0,0,0,
2026-06-19 17:19:52.303,1781907592303,508.9189,4.8,0,0,0,
2026-06-19 17:19:52.343,1781907592343,508.9189,7.1,0,0,0,
