Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3
2026-06-19 16:54:59.051,1781906099051,180.4978,5.2,0,0,0
2026-06-19 16:54:59.091,1781906099091,180.4978,5.2,0,0,0
2026-06-19 16:54:59.131,1781906099131,180.4978,5.2,0,0,0
2026-06-19 16:54:59.171,1781906099171,180.0956,5.1,0,0,0
2026-06-19 16:54:59.211,1781906099211,180.0956,5.1,0,0,0
2026-06-19 16:54:59.252,1781906099252,180.0956,5.2,0,0,0
2026-06-19 16:54:59.291,1781906099291,180.0956,5.1,0,0,0
2026-06-19 16:54:59.331,1781906099331,180.0956,5.2,0,0,0
2026-06-19 16:54:59.371,1781906099371,180.0956,5.0,0,0,0
2026-06-19 16:54:59.411,1781906099411,180.0956,5.1,0,0,0
2026-06-19 16:54:59.451,1781906099451,178.8231,5.1,0,0,0
2026-06-19 16:54:59.491,1781906099491,178.8231,5.2,0,0,0
2026-06-19 16:54:59.531,1781906099531,178.8231,5.1,0,0,0
2026-06-19 16:54:59.571,1781906099571,178.8231,5.1,0,0,0
2026-06-19 16:54:59.612,1781906099612,178.8231,5.1,0,0,0
2026-06-19 16:54:59.652,1781906099652,178.8231,5.0,0,0,0
2026-06-19 16:54:59.691,1781906099691,184.7489,5.1,0,0,0
2026-06-19 16:54:59.731,1781906099731,184.7489,5.1,0,0,0
2026-06-19 16:54:59.771,1781906099772,184.7489,5.1,0,0,0
2026-06-19 16:54:59.811,1781906099811,184.7489,5.2,0,0,0
2026-06-19 16:54:59.851,1781906099851,184.7489,5.2,0,0,0
2026-06-19 16:54:59.891,1781906099891,184.7489,5.1,0,0,0
2026-06-19 16:54:59.931,1781906099931,184.7489,5.1,0,0,0
2026-06-19 16:54:59.972,1781906099972,176.8827,5.1,0,0,0
2026-06-19 16:55:00.011,1781906100011,176.8827,5.1,0,0,0
2026-06-19 16:55:00.051,1781906100051,176.8827,5.1,0,0,0
2026-06-19 16:55:00.091,1781906100091,176.8827,5.2,0,0,0
2026-06-19 16:55:00.131,1781906100131,176.8827,5.1,0,0,0
2026-06-19 16:55:00.171,1781906100171,176.8827,5.2,0,0,0
2026-06-19 16:55:00.212,1781906100212,201.6359,5.1,0,0,0
2026-06-19 16:55:00.251,1781906100252,201.6359,5.0,0,0,0
2026-06-19 16:55:00.291,1781906100292,201.6359,5.1,0,0,0
2026-06-19 16:55:00.331,1781906100331,201.6359,5.1,0,0,0
2026-06-19 16:55:00.371,1781906100371,201.6359,5.0,0,0,0
2026-06-19 16:55:00.411,1781906100411,201.6359,5.1,0,0,0
2026-06-19 16:55:00.452,1781906100452,201.6359,5.1,0,0,0
2026-06-19 16:55:00.491,1781906100491,182.9009,5.1,0,0,0
2026-06-19 16:55:00.531,1781906100531,182.9009,5.1,0,0,0
2026-06-19 16:55:00.572,1781906100572,182.9009,5.2,0,0,0
2026-06-19 16:55:00.612,1781906100612,182.9009,5.2,0,0,0
2026-06-19 16:55:00.651,1781906100652,182.9009,5.2,0,0,0
2026-06-19 16:55:00.691,1781906100691,182.9009,5.1,0,0,0
2026-06-19 16:55:00.731,1781906100731,215.5967,5.1,0,0,0
2026-06-19 16:55:00.771,1781906100771,215.5967,5.1,0,0,0
