Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Tag
2026-06-19 17:14:21.981,1781907261981,110.1871,5.1,0,0,0,
2026-06-19 17:14:22.068,1781907262068,110.1871,5.1,0,0,0,
2026-06-19 17:14:22.109,1781907262109,124.9629,5.6,0,0,0,
2026-06-19 17:14:22.109,1781907262109,124.9629,5.2,0,0,0,
2026-06-19 17:14:22.109,1781907262109,124.9629,5.2,0,0,0,
2026-06-19 17:14:22.109,1781907262109,124.9629,5.6,0,0,0,
2026-06-19 17:14:22.109,1781907262109,124.9629,5.2,0,0,0,
2026-06-19 17:14:22.109,1781907262109,124.9629,5.1,0,0,0,
2026-06-19 17:14:22.110,1781907262110,131.4832,5.2,0,0,0,
2026-06-19 17:14:22.110,1781907262110,131.4832,5.1,0,0,0,
2026-06-19 17:14:22.110,1781907262110,131.4832,5.2,0,0,0,
2026-06-19 17:14:22.110,1781907262110,131.4832,5.2,0,0,0,
2026-06-19 17:14:22.110,1781907262110,131.4832,5.2,0,0,0,
2026-06-19 17:14:22.131,1781907262131,131.4832,5.6,0,0,0,
2026-06-19 17:14:22.186,1781907262186,131.4832,5.1,0,0,0,
2026-06-19 17:14:22.223,1781907262223,126.3642,5.2,0,0,0,
2026-06-19 17:14:22.251,1781907262251,126.3642,5.2,0,0,0,
2026-06-19 17:14:22.292,1781907262292,126.3642,5.5,0,0,0,
2026-06-19 17:14:22.331,1781907262331,126.3642,5.2,0,0,0,
2026-06-19 17:14:22.371,1781907262371,126.3642,5.2,0,0,0,
2026-06-19 17:14:22.411,1781907262411,126.3642,5.6,0,0,0,
2026-06-19 17:14:22.451,1781907262452,122.5505,5.6,0,0,0,
2026-06-19 17:14:22.492,1781907262492,122.5505,5.5,0,0,0,
2026-06-19 17:14:22.532,1781907262532,122.5505,5.6,0,0,0,
2026-06-19 17:14:22.572,1781907262572,122.5505,5.2,0,0,0,
2026-06-19 17:14:22.612,1781907262612,122.5505,5.2,0,0,0,
2026-06-19 17:14:22.652,1781907262652,122.5505,5.7,0,0,0,
2026-06-19 17:14:22.691,1781907262692,122.5505,5.7,0,0,0,
2026-06-19 17:14:22.731,1781907262731,112.0415,5.2,0,0,0,
2026-06-19 17:14:22.772,1781907262772,112.0415,5.2,0,0,0,
2026-06-19 17:14:22.812,1781907262812,112.0415,5.5,0,0,0,
2026-06-19 17:14:22.852,1781907262852,112.0415,5.7,0,0,0,
2026-06-19 17:14:22.891,1781907262891,112.0415,5.2,0,0,0,
2026-06-19 17:14:22.932,1781907262932,112.0415,5.6,0,0,0,
2026-06-19 17:14:22.972,1781907262972,119.8106,5.1,0,0,0,
2026-06-19 17:14:23.012,1781907263012,119.8106,5.2,0,0,0,
2026-06-19 17:14:23.051,1781907263051,119.8106,5.2,0,0,0,
2026-06-19 17:14:23.092,1781907263092,119.8106,5.6,0,0,0,
2026-06-19 17:14:23.132,1781907263132,119.8106,5.2,0,0,0,
2026-06-19 17:14:23.172,1781907263172,119.8106,5.6,0,0,0,
2026-06-19 17:14:23.211,1781907263211,119.8106,5.6,0,0,0,
2026-06-19 17:14:23.252,1781907263252,240.0894,5.1,0,0,0,
2026-06-19 17:14:23.292,1781907263292,240.0894,5.2,0,0,0,
2026-06-19 17:14:23.332,1781907263332,240.0894,5.2,0,0,0,
2026-06-19 17:14:23.372,1781907263372,240.0894,5.1,0,0,0,
2026-06-19 17:14:23.411,1781907263412,240.0894,5.2,0,0,0,
2026-06-19 17:14:23.452,1781907263452,240.0894,4.8,0,0,0,
2026-06-19 17:14:23.492,1781907263492,590.4758,5.1,0,0,0,
2026-06-19 17:14:23.532,1781907263532,590.4758,4.7,0,0,0,
2026-06-19 17:14:23.572,1781907263572,590.4758,5.1,0,0,0,
2026-06-19 17:14:23.612,1781907263612,590.4758,5.1,0,0,0,
2026-06-19 17:14:23.651,1781907263651,590.4758,5.1,0,0,0,
2026-06-19 17:14:23.692,1781907263692,590.4758,5.6,0,0,0,
2026-06-19 17:14:23.732,1781907263732,590.4758,5.2,0,0,0,
2026-06-19 17:14:23.772,1781907263772,823.5549,5.6,0,0,0,
2026-06-19 17:14:23.812,1781907263812,823.5549,3.4,0,0,0,
2026-06-19 17:14:23.852,1781907263852,823.5549,5.7,0,0,0,
2026-06-19 17:14:23.892,1781907263892,823.5549,2.9,0,0,0,
2026-06-19 17:14:23.932,1781907263932,823.5549,6.2,0,0,0,
2026-06-19 17:14:23.971,1781907263971,823.5549,4.5,0,1,0,
2026-06-19 17:14:24.012,1781907264012,1003.0775,3.5,0,0,0,
2026-06-19 17:14:24.052,1781907264052,1003.0775,5.1,0,0,0,
2026-06-19 17:14:24.092,1781907264092,1003.0775,1.0,0,1,0,
2026-06-19 17:14:24.132,1781907264132,1003.0775,2.6,0,0,0,
2026-06-19 17:14:24.172,1781907264172,1003.0775,5.9,0,1,0,
2026-06-19 17:14:24.212,1781907264212,1003.0775,1.8,0,0,0,
2026-06-19 17:14:24.252,1781907264252,1003.0775,5.3,0,1,0,
2026-06-19 17:14:24.292,1781907264292,1110.0458,5.8,0,1,0,
2026-06-19 17:14:24.332,1781907264332,1110.0458,6.2,0,0,0,
2026-06-19 17:14:24.372,1781907264372,1110.0458,1.6,0,0,0,
2026-06-19 17:14:24.412,1781907264412,1110.0458,5.3,0,1,0,
2026-06-19 17:14:24.452,1781907264452,1110.0458,5.0,0,1,0,
2026-06-19 17:14:24.492,1781907264492,1110.0458,3.5,0,0,0,
2026-06-19 17:14:24.532,1781907264532,1328.2354,6.2,0,0,0,
2026-06-19 17:14:24.572,1781907264572,1328.2354,6.2,0,0,0,
2026-06-19 17:14:24.612,1781907264612,1328.2354,1.5,0,0,0,
2026-06-19 17:14:24.652,1781907264652,1328.2354,5.3,0,0,0,
2026-06-19 17:14:24.692,1781907264692,1328.2354,5.3,0,1,0,
2026-06-19 17:14:24.732,1781907264732,1328.2354,3.0,0,1,0,
2026-06-19 17:14:24.772,1781907264772,1328.2354,4.7,0,0,0,
2026-06-19 17:14:24.811,1781907264812,1305.1532,5.8,0,0,0,
2026-06-19 17:14:24.852,1781907264852,1305.1532,4.5,0,0,0,
2026-06-19 17:14:24.892,1781907264892,1305.1532,3.1,0,1,0,
2026-06-19 17:14:24.932,1781907264932,1305.1532,3.2,0,0,0,
2026-06-19 17:14:24.972,1781907264972,1305.1532,4.4,0,1,0,
