Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Tag
2026-06-19 17:20:53.175,1781907653175,445.7641,6.2,0,1,1,
2026-06-19 17:20:53.270,1781907653270,445.7641,6.2,0,0,0,
2026-06-19 17:20:53.316,1781907653316,445.7641,6.6,0,0,1,
2026-06-19 17:20:53.317,1781907653317,445.7641,6.6,0,1,1,
2026-06-19 17:20:53.317,1781907653317,404.2981,6.6,0,1,1,
2026-06-19 17:20:53.317,1781907653317,404.2981,6.7,0,1,0,
2026-06-19 17:20:53.317,1781907653317,404.2981,6.6,0,1,0,
2026-06-19 17:20:53.317,1781907653317,404.2981,6.7,0,1,0,
2026-06-19 17:20:53.317,1781907653317,404.2981,6.2,0,1,0,
2026-06-19 17:20:53.318,1781907653318,404.2981,6.2,0,1,0,
2026-06-19 17:20:53.318,1781907653318,404.2981,6.7,0,1,0,
2026-06-19 17:20:53.318,1781907653318,506.3379,6.6,0,1,0,
2026-06-19 17:20:53.318,1781907653318,506.3379,6.6,0,1,0,
2026-06-19 17:20:53.345,1781907653345,506.3379,6.2,0,1,0,
2026-06-19 17:20:53.385,1781907653385,506.3379,6.2,0,1,0,
2026-06-19 17:20:53.425,1781907653425,506.3379,6.5,0,0,0,
2026-06-19 17:20:53.465,1781907653465,506.3379,6.7,0,0,0,
2026-06-19 17:20:53.505,1781907653505,397.1200,6.2,0,0,0,
2026-06-19 17:20:53.545,1781907653545,397.1200,6.5,0,1,0,
2026-06-19 17:20:53.585,1781907653585,397.1200,6.6,0,1,0,
2026-06-19 17:20:53.625,1781907653625,397.1200,6.7,0,1,0,
2026-06-19 17:20:53.665,1781907653665,397.1200,6.6,0,1,0,
2026-06-19 17:20:53.705,1781907653705,397.1200,6.6,0,1,0,
2026-06-19 17:20:53.745,1781907653745,397.1200,6.7,0,1,0,
2026-06-19 17:20:53.785,1781907653785,392.7294,6.6,0,1,0,
2026-06-19 17:20:53.825,1781907653825,392.7294,6.7,0,1,0,
2026-06-19 17:20:53.865,1781907653865,392.7294,6.2,0,1,0,
