Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Tag
2026-06-19 17:16:33.120,1781907393120,535.7081,4.6,0,0,0,
2026-06-19 17:16:33.204,1781907393204,535.7081,4.6,0,0,0,
2026-06-19 17:16:33.250,1781907393250,535.7081,4.6,0,0,0,
2026-06-19 17:16:33.250,1781907393250,535.7081,4.6,0,0,0,
2026-06-19 17:16:33.251,1781907393251,535.7081,4.6,0,0,0,
2026-06-19 17:16:33.251,1781907393251,503.9330,4.6,0,0,0,
2026-06-19 17:16:33.252,1781907393252,503.9330,4.6,0,0,0,
2026-06-19 17:16:33.252,1781907393252,503.9330,4.6,0,0,0,
2026-06-19 17:16:33.252,1781907393252,503.9330,4.5,0,0,0,
2026-06-19 17:16:33.252,1781907393252,503.9330,4.6,0,0,0,
2026-06-19 17:16:33.253,1781907393253,503.9330,4.6,0,0,0,
2026-06-19 17:16:33.253,1781907393253,503.9330,4.6,0,0,0,
2026-06-19 17:16:33.256,1781907393256,517.2741,4.6,0,0,0,
2026-06-19 17:16:33.297,1781907393297,517.2741,4.7,0,0,0,
2026-06-19 17:16:33.336,1781907393336,517.2741,4.7,0,0,0,
2026-06-19 17:16:33.376,1781907393376,517.2741,4.6,0,0,0,
2026-06-19 17:16:33.416,1781907393416,517.2741,4.6,0,0,0,
2026-06-19 17:16:33.456,1781907393456,517.2741,4.7,0,0,0,
2026-06-19 17:16:33.496,1781907393496,582.3546,4.6,0,0,0,
2026-06-19 17:16:33.536,1781907393536,582.3546,4.6,0,0,0,
2026-06-19 17:16:33.576,1781907393576,582.3546,4.7,0,0,0,
2026-06-19 17:16:33.616,1781907393616,582.3546,4.7,0,0,0,
2026-06-19 17:16:33.656,1781907393656,582.3546,4.6,0,0,0,
2026-06-19 17:16:33.696,1781907393696,582.3546,4.7,0,0,0,
2026-06-19 17:16:33.736,1781907393736,582.3546,4.6,0,0,0,
2026-06-19 17:16:33.776,1781907393776,537.3250,4.6,0,0,0,
2026-06-19 17:16:33.816,1781907393816,537.3250,4.6,0,0,0,
2026-06-19 17:16:33.856,1781907393856,537.3250,4.6,0,0,0,
2026-06-19 17:16:33.896,1781907393896,537.3250,4.6,0,0,0,
2026-06-19 17:16:33.936,1781907393936,537.3250,4.6,0,0,0,
2026-06-19 17:16:33.976,1781907393976,537.3250,4.6,0,0,0,
2026-06-19 17:16:34.016,1781907394016,543.3954,4.6,0,0,0,
2026-06-19 17:16:34.056,1781907394056,543.3954,4.6,0,0,0,
2026-06-19 17:16:34.096,1781907394096,543.3954,4.7,0,1,0,
2026-06-19 17:16:34.136,1781907394136,543.3954,4.6,0,0,0,
2026-06-19 17:16:34.176,1781907394176,543.3954,4.6,0,1,0,
2026-06-19 17:16:34.216,1781907394216,543.3954,4.7,0,1,0,
2026-06-19 17:16:34.256,1781907394256,543.3954,4.5,0,1,0,
2026-06-19 17:16:34.296,1781907394296,552.3630,4.6,0,1,0,
2026-06-19 17:16:34.336,1781907394336,552.3630,4.6,0,1,0,
2026-06-19 17:16:34.376,1781907394376,552.3630,4.7,0,1,0,
2026-06-19 17:16:34.416,1781907394416,552.3630,4.6,0,1,0,
2026-06-19 17:16:34.456,1781907394456,552.3630,4.6,0,1,0,
2026-06-19 17:16:34.496,1781907394496,552.3630,4.5,0,1,0,
2026-06-19 17:16:34.536,1781907394536,549.6772,4.6,0,1,0,
2026-06-19 17:16:34.576,1781907394576,549.6772,4.7,0,1,0,
2026-06-19 17:16:34.616,1781907394616,549.6772,4.6,0,1,0,
2026-06-19 17:16:34.656,1781907394656,549.6772,4.6,0,1,0,
2026-06-19 17:16:34.696,1781907394696,549.6772,4.5,0,1,0,
2026-06-19 17:16:34.736,1781907394736,549.6772,4.6,0,1,0,
2026-06-19 17:16:34.776,1781907394776,549.6772,4.6,0,1,0,
2026-06-19 17:16:34.816,1781907394816,505.9574,4.6,0,1,0,
2026-06-19 17:16:34.856,1781907394856,505.9574,4.8,0,1,0,
2026-06-19 17:16:34.896,1781907394896,505.9574,4.7,0,1,0,
2026-06-19 17:16:34.936,1781907394936,505.9574,4.6,0,1,0,
2026-06-19 17:16:34.976,1781907394976,505.9574,4.7,0,1,0,
2026-06-19 17:16:35.016,1781907395016,505.9574,4.6,0,0,0,
2026-06-19 17:16:35.056,1781907395056,496.0205,5.1,0,0,0,
2026-06-19 17:16:35.096,1781907395096,496.0205,5.6,0,0,0,
2026-06-19 17:16:35.136,1781907395136,496.0205,5.3,0,0,0,
2026-06-19 17:16:35.176,1781907395176,496.0205,5.4,0,0,0,
2026-06-19 17:16:35.216,1781907395216,496.0205,5.1,0,0,0,
2026-06-19 17:16:35.256,1781907395256,496.0205,5.2,0,0,0,
2026-06-19 17:16:35.296,1781907395296,496.0205,5.1,0,0,0,
2026-06-19 17:16:35.336,1781907395336,484.7404,5.0,0,0,0,
2026-06-19 17:16:35.376,1781907395376,484.7404,5.3,0,0,0,
2026-06-19 17:16:35.416,1781907395416,484.7404,5.3,0,0,0,
2026-06-19 17:16:35.456,1781907395456,484.7404,5.1,0,0,0,
2026-06-19 17:16:35.496,1781907395496,484.7404,4.6,0,0,0,
2026-06-19 17:16:35.536,1781907395536,484.7404,5.7,0,1,0,
2026-06-19 17:16:35.576,1781907395576,469.0712,5.8,0,1,0,
2026-06-19 17:16:35.616,1781907395616,469.0712,5.5,0,1,0,
2026-06-19 17:16:35.656,1781907395656,469.0712,6.5,0,0,0,
2026-06-19 17:16:35.696,1781907395696,469.0712,6.3,0,0,0,
2026-06-19 17:16:35.736,1781907395736,469.0712,5.7,0,0,0,
2026-06-19 17:16:35.776,1781907395776,469.0712,5.2,0,0,0,
2026-06-19 17:16:35.816,1781907395816,469.0712,4.6,0,0,0,
2026-06-19 17:16:35.856,1781907395856,473.2235,4.2,0,0,0,
2026-06-19 17:16:35.896,1781907395896,473.2235,4.6,0,0,0,
2026-06-19 17:16:35.936,1781907395936,473.2235,4.2,0,0,0,
2026-06-19 17:16:35.976,1781907395976,473.2235,4.7,0,0,0,
2026-06-19 17:16:36.016,1781907396016,473.2235,4.6,0,0,0,
2026-06-19 17:16:36.056,1781907396056,473.2235,5.2,0,0,0,
2026-06-19 17:16:36.096,1781907396096,467.8082,5.6,0,0,0,
2026-06-19 17:16:36.136,1781907396136,467.8082,5.2,0,0,0,
2026-06-19 17:16:36.176,1781907396176,467.8082,4.7,0,0,0,
2026-06-19 17:16:36.216,1781907396216,467.8082,4.6,0,0,0,
2026-06-19 17:16:36.256,1781907396256,467.8082,4.6,0,0,0,
2026-06-19 17:16:36.296,1781907396296,467.8082,4.6,0,0,0,
2026-06-19 17:16:36.336,1781907396336,467.8082,4.6,0,0,0,
2026-06-19 17:16:36.376,1781907396376,466.5754,4.9,0,0,0,
2026-06-19 17:16:36.416,1781907396416,466.5754,4.2,0,0,0,
2026-06-19 17:16:36.456,1781907396456,466.5754,4.2,0,0,0,
2026-06-19 17:16:36.496,1781907396496,466.5754,4.2,0,0,0,
2026-06-19 17:16:36.536,1781907396536,466.5754,4.1,0,0,0,
2026-06-19 17:16:36.576,1781907396576,466.5754,3.4,0,0,0,
2026-06-19 17:16:36.616,1781907396616,470.2276,3.8,0,0,0,
2026-06-19 17:16:36.656,1781907396656,470.2276,3.7,0,0,0,
2026-06-19 17:16:36.696,1781907396696,470.2276,3.8,0,0,0,
2026-06-19 17:16:36.736,1781907396736,470.2276,3.9,0,0,0,
2026-06-19 17:16:36.776,1781907396776,470.2276,4.3,0,0,0,
2026-06-19 17:16:36.816,1781907396816,470.2276,4.3,0,0,0,
2026-06-19 17:16:36.856,1781907396856,470.2276,3.9,0,0,0,
2026-06-19 17:16:36.896,1781907396896,453.8748,3.4,0,0,0,
2026-06-19 17:16:36.936,1781907396936,453.8748,3.4,0,0,0,
2026-06-19 17:16:36.976,1781907396976,453.8748,3.4,0,0,0,
