Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3
2026-06-19 17:00:48.483,1781906448484,2080.7634,5.5,0,0,0
2026-06-19 17:00:48.524,1781906448524,2080.7634,5.6,0,0,0
2026-06-19 17:00:48.564,1781906448564,2080.7634,5.5,0,0,0
2026-06-19 17:00:48.604,1781906448604,2080.7634,6.1,0,0,0
2026-06-19 17:00:48.644,1781906448644,1882.9387,5.6,0,0,0
2026-06-19 17:00:48.684,1781906448684,1882.9387,6.1,0,0,0
2026-06-19 17:00:48.724,1781906448724,1882.9387,6.1,0,0,0
2026-06-19 17:00:48.764,1781906448764,1882.9387,6.5,0,0,0
2026-06-19 17:00:48.804,1781906448804,1882.9387,6.5,0,0,0
2026-06-19 17:00:48.843,1781906448843,1882.9387,6.2,0,0,0
2026-06-19 17:00:48.884,1781906448884,1624.2373,6.2,0,0,0
2026-06-19 17:00:48.924,1781906448924,1624.2373,6.2,0,0,0
2026-06-19 17:00:48.963,1781906448963,1624.2373,6.2,0,0,0
2026-06-19 17:00:49.003,1781906449004,1624.2373,6.2,0,0,0
2026-06-19 17:00:49.043,1781906449043,1624.2373,6.2,0,0,0
2026-06-19 17:00:49.083,1781906449084,1624.2373,5.7,0,0,0
2026-06-19 17:00:49.124,1781906449124,1624.2373,5.8,0,0,0
2026-06-19 17:00:49.164,1781906449164,1455.3727,5.9,0,0,0
2026-06-19 17:00:49.204,1781906449204,1455.3727,6.1,0,0,0
2026-06-19 17:00:49.244,1781906449244,1455.3727,5.5,0,0,0
2026-06-19 17:00:49.284,1781906449284,1455.3727,6.0,0,0,0
2026-06-19 17:00:49.324,1781906449324,1455.3727,6.1,0,0,0
2026-06-19 17:00:49.364,1781906449364,1455.3727,6.6,0,0,0
2026-06-19 17:00:49.403,1781906449404,1044.9871,6.5,0,0,0
2026-06-19 17:00:49.444,1781906449444,1044.9871,6.5,0,0,0
2026-06-19 17:00:49.483,1781906449484,1044.9871,6.0,0,0,0
2026-06-19 17:00:49.523,1781906449523,1044.9871,6.0,0,0,0
2026-06-19 17:00:49.563,1781906449564,1044.9871,6.4,0,0,0
2026-06-19 17:00:49.603,1781906449603,1044.9871,6.4,0,0,0
2026-06-19 17:00:49.643,1781906449644,1044.9871,6.0,0,0,0
2026-06-19 17:00:49.683,1781906449683,922.5072,6.0,0,0,0
2026-06-19 17:00:49.723,1781906449723,922.5072,6.0,0,0,0
2026-06-19 17:00:49.763,1781906449763,922.5072,6.1,0,0,0
2026-06-19 17:00:49.803,1781906449804,922.5072,6.4,0,0,0
2026-06-19 17:00:49.844,1781906449844,922.5072,6.0,0,0,0
2026-06-19 17:00:49.884,1781906449884,922.5072,6.1,0,0,0
2026-06-19 17:00:49.924,1781906449924,989.5402,5.9,0,0,0
2026-06-19 17:00:49.964,1781906449964,989.5402,5.1,0,0,0
2026-06-19 17:00:50.003,1781906450003,989.5402,6.0,0,0,0
2026-06-19 17:00:50.043,1781906450043,989.5402,5.9,0,0,0
2026-06-19 17:00:50.083,1781906450083,989.5402,5.5,0,0,0
2026-06-19 17:00:50.124,1781906450124,989.5402,5.1,0,0,0
2026-06-19 17:00:50.163,1781906450164,989.5402,5.4,0,0,0
2026-06-19 17:00:50.203,1781906450203,810.7683,5.9,0,0,0
2026-06-19 17:00:50.244,1781906450244,810.7683,5.8,0,0,0
2026-06-19 17:00:50.283,1781906450283,810.7683,5.9,0,0,0
2026-06-19 17:00:50.323,1781906450323,810.7683,5.9,0,0,0
2026-06-19 17:00:50.363,1781906450363,810.7683,5.9,0,0,0
2026-06-19 17:00:50.403,1781906450403,810.7683,6.3,0,0,0
2026-06-19 17:00:50.443,1781906450444,779.2742,6.2,0,0,0
2026-06-19 17:00:50.484,1781906450484,779.2742,5.7,0,0,0
2026-06-19 17:00:50.524,1781906450524,779.2742,6.2,0,0,0
2026-06-19 17:00:50.564,1781906450564,779.2742,5.9,0,0,0
2026-06-19 17:00:50.603,1781906450603,779.2742,5.9,0,0,0
2026-06-19 17:00:50.643,1781906450643,779.2742,5.9,0,0,0
2026-06-19 17:00:50.683,1781906450683,779.2742,5.4,0,0,0
2026-06-19 17:00:50.723,1781906450723,765.1288,6.2,0,0,0
2026-06-19 17:00:50.763,1781906450763,765.1288,5.9,0,0,0
2026-06-19 17:00:50.803,1781906450803,765.1288,6.2,0,0,0
2026-06-19 17:00:50.844,1781906450844,765.1288,5.8,0,0,0
2026-06-19 17:00:50.884,1781906450884,765.1288,6.2,0,0,0
2026-06-19 17:00:50.923,1781906450923,765.1288,5.7,0,0,0
2026-06-19 17:00:50.964,1781906450964,655.8476,6.2,0,0,0
2026-06-19 17:00:51.004,1781906451004,655.8476,6.1,0,0,0
2026-06-19 17:00:51.044,1781906451044,655.8476,5.6,0,0,0
2026-06-19 17:00:51.083,1781906451083,655.8476,6.1,0,0,0
2026-06-19 17:00:51.123,1781906451123,655.8476,6.1,0,0,0
2026-06-19 17:00:51.163,1781906451164,655.8476,5.7,0,0,0
2026-06-19 17:00:51.203,1781906451203,655.8476,6.1,0,0,0
2026-06-19 17:00:51.244,1781906451244,686.4005,5.6,0,0,0
2026-06-19 17:00:51.284,1781906451284,686.4005,6.1,0,0,0
2026-06-19 17:00:51.324,1781906451324,686.4005,6.4,0,0,0
2026-06-19 17:00:51.364,1781906451364,686.4005,6.1,0,0,0
2026-06-19 17:00:51.404,1781906451404,686.4005,6.1,0,0,0
2026-06-19 17:00:51.443,1781906451443,686.4005,5.5,0,0,0
2026-06-19 17:00:51.484,1781906451484,681.8779,6.0,0,0,0
2026-06-19 17:00:51.524,1781906451524,681.8779,6.0,0,0,0
2026-06-19 17:00:51.564,1781906451564,681.8779,6.0,0,0,0
2026-06-19 17:00:51.604,1781906451604,681.8779,5.5,0,0,0
2026-06-19 17:00:51.644,1781906451644,681.8779,5.6,0,0,0
2026-06-19 17:00:51.683,1781906451684,681.8779,5.6,0,0,0
2026-06-19 17:00:51.724,1781906451724,681.8779,6.0,0,0,0
2026-06-19 17:00:51.764,1781906451764,684.3450,6.0,0,0,0
2026-06-19 17:00:51.803,1781906451803,684.3450,6.1,0,0,0
2026-06-19 17:00:51.843,1781906451843,684.3450,4.7,0,0,0
2026-06-19 17:00:51.884,1781906451884,684.3450,5.9,0,0,0
2026-06-19 17:00:51.924,1781906451924,684.3450,6.0,0,0,0
2026-06-19 17:00:51.964,1781906451964,684.3450,5.6,0,0,0
2026-06-19 17:00:52.004,1781906452004,705.6796,6.0,0,0,0
2026-06-19 17:00:52.044,1781906452044,705.6796,5.4,0,0,0
