Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Instruction,Tag
2026-06-19 17:11:45.630,1781907105630,605.9059,2.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.732,1781907105732,605.9059,1.1,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.796,1781907105796,605.9059,5.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.858,1781907105858,599.5007,4.7,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.914,1781907105914,599.5007,5.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.944,1781907105944,599.5007,1.0,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.945,1781907105945,599.5007,1.4,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.945,1781907105945,599.5007,1.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.945,1781907105945,599.5007,3.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.945,1781907105945,672.7951,4.6,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:45.966,1781907105966,672.7951,4.6,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.006,1781907106006,672.7951,4.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.046,1781907106046,672.7951,3.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.086,1781907106086,672.7951,1.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.126,1781907106126,672.7951,4.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.166,1781907106166,672.7951,5.1,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.206,1781907106206,584.1553,3.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.246,1781907106246,584.1553,4.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.286,1781907106286,584.1553,4.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.326,1781907106326,584.1553,2.1,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.366,1781907106366,584.1553,4.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.406,1781907106406,584.1553,5.1,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.446,1781907106446,639.6594,3.9,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.486,1781907106486,639.6594,0.9,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.526,1781907106526,639.6594,5.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.566,1781907106566,639.6594,5.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.606,1781907106606,639.6594,3.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.646,1781907106646,639.6594,1.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.686,1781907106686,639.6594,4.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.726,1781907106726,630.4302,4.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.766,1781907106766,630.4302,5.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.806,1781907106806,630.4302,2.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.846,1781907106846,630.4302,5.1,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.886,1781907106886,630.4302,5.1,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.926,1781907106926,630.4302,1.1,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:46.966,1781907106966,653.4455,3.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.006,1781907107006,653.4455,1.7,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.046,1781907107046,653.4455,3.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.086,1781907107086,653.4455,4.6,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.126,1781907107126,653.4455,3.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.166,1781907107166,653.4455,4.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.206,1781907107206,653.4455,1.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.246,1781907107246,658.2281,1.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.286,1781907107286,658.2281,3.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.326,1781907107326,658.2281,3.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.366,1781907107366,658.2281,4.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.406,1781907107406,658.2281,4.4,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.446,1781907107446,658.2281,5.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.486,1781907107486,614.3714,1.0,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.526,1781907107526,614.3714,1.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.566,1781907107566,614.3714,5.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.606,1781907107606,614.3714,5.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.646,1781907107646,614.3714,1.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.686,1781907107686,614.3714,5.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.726,1781907107726,614.3714,4.4,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.766,1781907107766,692.3735,3.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.806,1781907107806,692.3735,4.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.846,1781907107846,692.3735,5.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.886,1781907107886,692.3735,5.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.926,1781907107926,692.3735,3.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:47.966,1781907107966,692.3735,4.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.006,1781907108006,667.1835,1.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.046,1781907108046,667.1835,3.7,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.086,1781907108086,667.1835,3.9,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.126,1781907108126,667.1835,5.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.166,1781907108166,667.1835,4.0,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.206,1781907108206,667.1835,4.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.246,1781907108246,667.1835,2.4,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.286,1781907108286,673.699,2.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.326,1781907108326,673.699,5.4,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.366,1781907108366,673.699,1.0,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.406,1781907108406,673.699,1.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.446,1781907108446,673.699,5.0,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.486,1781907108486,673.699,2.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.526,1781907108526,642.5375,5.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.566,1781907108566,642.5375,3.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.606,1781907108606,642.5375,4.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.646,1781907108646,642.5375,4.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.686,1781907108686,642.5375,5.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.726,1781907108726,642.5375,4.4,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.766,1781907108766,642.5375,5.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.806,1781907108806,709.1234,2.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.846,1781907108846,709.1234,5.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.886,1781907108886,709.1234,2.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.926,1781907108926,709.1234,5.0,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:48.966,1781907108966,709.1234,5.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.006,1781907109006,709.1234,5.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.046,1781907109046,693.4762,2.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.086,1781907109086,693.4762,5.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.126,1781907109126,693.4762,4.6,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.166,1781907109166,693.4762,1.7,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.206,1781907109206,693.4762,5.9,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.246,1781907109246,693.4762,2.6,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.286,1781907109286,693.4762,3.5,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.326,1781907109326,684.2029,3.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.366,1781907109366,684.2029,4.4,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.406,1781907109406,684.2029,5.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.446,1781907109446,684.2029,4.6,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.486,1781907109486,684.2029,4.6,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.526,1781907109526,684.2029,3.9,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.566,1781907109566,840.5825,3.9,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.606,1781907109606,840.5825,3.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.646,1781907109646,840.5825,1.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.686,1781907109686,840.5825,4.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.726,1781907109726,840.5825,4.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.766,1781907109766,840.5825,4.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.806,1781907109806,840.5825,5.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.847,1781907109847,1090.4543,4.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.886,1781907109886,1090.4543,4.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.926,1781907109926,1090.4543,5.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:49.966,1781907109966,1090.4543,5.2,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.006,1781907110006,1090.4543,1.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.046,1781907110046,1090.4543,4.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.086,1781907110086,1036.5581,4.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.126,1781907110126,1036.5581,5.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.166,1781907110166,1036.5581,4.4,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.207,1781907110207,1036.5581,5.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.246,1781907110246,1036.5581,4.4,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.287,1781907110287,1036.5581,5.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.326,1781907110326,1036.5581,5.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.366,1781907110366,1062.8986,4.4,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.407,1781907110407,1062.8986,2.1,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.447,1781907110447,1062.8986,5.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.486,1781907110486,1062.8986,4.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.526,1781907110526,1062.8986,4.8,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.566,1781907110566,1062.8986,4.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:11:50.606,1781907110606,2164.7144,5.2,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.647,1781907110647,2164.7144,5.3,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.686,1781907110686,2164.7144,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.726,1781907110726,2164.7144,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.766,1781907110766,2164.7144,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.806,1781907110806,2164.7144,5.2,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.846,1781907110846,2164.7144,4.7,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.886,1781907110886,2628.3486,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.926,1781907110926,2628.3486,4.7,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:50.966,1781907110966,2628.3486,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.006,1781907111006,2628.3486,1.2,0,0,0,🎯 ¡FUGA DETECTADA AQUÍ! 🎯,FUGA
2026-06-19 17:11:51.047,1781907111047,2628.3486,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.087,1781907111087,2628.3486,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.126,1781907111126,3649.6372,5.1,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.166,1781907111166,3649.6372,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.206,1781907111206,3649.6372,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.247,1781907111247,3649.6372,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.286,1781907111286,3649.6372,5.7,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.327,1781907111327,3649.6372,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.366,1781907111366,3649.6372,5.2,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.406,1781907111406,3782.1733,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.446,1781907111446,3782.1733,4.6,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.487,1781907111487,3782.1733,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.527,1781907111527,3782.1733,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.566,1781907111567,3782.1733,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.606,1781907111606,3782.1733,4.8,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.647,1781907111647,3680.2563,5.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:51.687,1781907111687,3680.2563,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.726,1781907111726,3680.2563,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.766,1781907111766,3680.2563,4.8,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.806,1781907111806,3680.2563,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.846,1781907111846,3680.2563,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.886,1781907111886,3680.2563,5.2,0,1,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.926,1781907111926,3719.7776,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:51.966,1781907111966,3719.7776,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.007,1781907112007,3719.7776,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.046,1781907112046,3719.7776,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.086,1781907112086,3719.7776,2.5,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.126,1781907112126,3719.7776,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.166,1781907112166,3843.1104,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.206,1781907112206,3843.1104,2.4,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.246,1781907112246,3843.1104,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.286,1781907112286,3843.1104,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.326,1781907112326,3843.1104,5.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:52.367,1781907112367,3843.1104,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.407,1781907112407,3843.1104,5.4,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.447,1781907112447,3811.0374,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.486,1781907112486,3811.0374,4.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.526,1781907112526,3811.0374,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.566,1781907112566,3811.0374,4.8,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.607,1781907112607,3811.0374,3.7,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.646,1781907112646,3811.0374,5.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.686,1781907112686,3896.2065,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.726,1781907112726,3896.2065,4.5,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.767,1781907112767,3896.2065,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.806,1781907112806,3896.2065,4.8,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.847,1781907112847,3896.2065,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.886,1781907112886,3896.2065,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.927,1781907112927,3896.2065,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:52.967,1781907112967,2489.9263,4.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.007,1781907113007,2489.9263,4.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.046,1781907113046,2489.9263,5.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.086,1781907113086,2489.9263,5.2,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.126,1781907113126,2489.9263,5.3,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.166,1781907113166,2489.9263,5.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.206,1781907113206,2124.2844,5.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.246,1781907113247,2124.2844,5.3,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.287,1781907113287,2124.2844,4.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.326,1781907113327,2124.2844,4.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.366,1781907113366,2124.2844,5.4,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.407,1781907113407,2124.2844,5.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.447,1781907113447,2124.2844,4.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.486,1781907113486,2090.4648,4.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.526,1781907113526,2090.4648,4.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.566,1781907113566,2090.4648,5.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.607,1781907113607,2090.4648,5.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.646,1781907113646,2090.4648,5.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.686,1781907113687,2090.4648,4.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:53.727,1781907113727,2120.5337,5.5,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:53.766,1781907113766,2120.5337,5.1,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:53.806,1781907113806,2120.5337,5.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:53.847,1781907113847,2120.5337,4.1,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:53.887,1781907113887,2120.5337,5.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:53.926,1781907113926,2120.5337,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:53.966,1781907113966,2120.5337,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.007,1781907114007,2034.8297,5.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.046,1781907114047,2034.8297,4.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.086,1781907114086,2034.8297,4.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.127,1781907114127,2034.8297,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.167,1781907114167,2034.8297,5.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.206,1781907114207,2034.8297,4.8,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.247,1781907114247,2187.7793,4.7,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.287,1781907114287,2187.7793,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.326,1781907114326,2187.7793,4.5,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.366,1781907114366,2187.7793,4.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.407,1781907114407,2187.7793,4.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.447,1781907114447,2187.7793,5.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.486,1781907114487,2187.7793,4.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:54.527,1781907114527,3725.2852,4.6,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.567,1781907114567,3725.2852,4.6,0,0,0,🎯 ¡FUGA DETECTADA AQUÍ! 🎯,FUGA
2026-06-19 17:11:54.607,1781907114607,3725.2852,5.4,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.646,1781907114646,3725.2852,4.5,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.687,1781907114687,3725.2852,5.3,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.727,1781907114727,3725.2852,5.3,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.766,1781907114766,2828.2527,5.3,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.806,1781907114807,2828.2527,2.1,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.847,1781907114847,2828.2527,4.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.886,1781907114887,2828.2527,4.4,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.927,1781907114927,2828.2527,4.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:11:54.967,1781907114967,2828.2527,4.9,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:55.007,1781907115007,2828.2527,5.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.047,1781907115047,2873.6865,4.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.087,1781907115087,2873.6865,4.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.127,1781907115127,2873.6865,5.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.166,1781907115166,2873.6865,5.2,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.207,1781907115207,2873.6865,5.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.247,1781907115247,2873.6865,4.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:11:55.287,1781907115287,2856.4727,4.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:11:55.327,1781907115327,2856.4727,5.1,0,0,0,ALINEANDO... ⚠️ (Señal estable),
